# J filter curve @ T=87K
# J 2 (X1-3778-P1,S1-334-P1,SN012)
# Wavelength (nm)	T (%)
col1 col2
2637.36 0.0
2639.358 0.0
2641.356 0.0
2643.354 0.0
2645.352 0.0
2647.35 0.0
2649.348 0.003677714
2651.346 0.0
2653.344 0.0
2655.342 0.0
2657.34 0.0
2659.338 0.0
2661.336 0.0
2663.334 0.0
2665.332 0.0
2667.33 0.0
2669.328 0.0
2671.326 0.0
2673.324 0.0
2675.322 0.0
2677.32 0.0
2679.318 0.0
2681.316 0.0
2683.314 0.0
2685.312 0.0
2687.31 0.0
2689.308 0.0
2691.306 0.0
2693.304 0.0
2695.302 0.0
2697.3 0.0
2699.298 0.0
2701.296 0.0
2703.294 0.0
2705.292 0.0
2707.29 0.0
2709.288 0.0
2711.286 0.0
2713.284 0.0
2715.282 0.0
2717.28 0.0
2719.278 0.0
2721.276 0.0
2723.274 0.0
2725.272 0.0
2727.27 0.0
2729.268 0.0
2731.266 0.0
2733.264 0.0
2735.262 0.0
2737.26 0.0
2739.258 0.0
2741.256 0.0
2743.254 0.0
2745.252 0.0
2747.25 0.0
2749.248 0.0
2751.246 0.0
2753.244 0.0
2755.242 0.0
2757.24 0.0
2759.238 0.0
2761.236 0.0
2763.234 0.0
2765.232 0.0
2767.23 0.0
2769.228 0.0
2771.226 0.0
2773.224 0.0
2775.222 0.0
2777.22 0.0
2779.218 0.0
2781.216 0.0
2783.214 0.0
2785.212 0.0
2787.21 0.0
2789.208 0.0
2791.206 0.0
2793.204 0.0
2795.202 0.0
2797.2 0.0
2799.198 0.0
2801.196 0.0
2803.194 0.0
2805.192 0.0
2807.19 0.0
2809.188 0.0
2811.186 0.0
2813.184 0.0
2815.182 0.0
2817.18 0.0
2819.178 0.0
2821.176 0.0
2823.174 0.0
2825.172 0.0
2827.17 0.0
2829.168 0.0
2831.166 0.0
2833.164 0.0
2835.162 0.0
2837.16 0.0
2839.158 0.0
2841.156 0.0
2843.154 0.0
2845.152 0.0
2847.15 0.0
2849.148 0.0
2851.146 0.0
2853.144 0.0
2855.142 0.0
2857.14 0.0
2859.138 0.0
2861.136 0.0
2863.134 0.0
2865.132 0.0
2867.13 0.0
2869.128 0.0
2871.126 0.0
2873.124 0.0
2875.122 0.0
2877.12 0.0
2879.118 0.0
2881.116 0.000765897
2883.114 0.0
2885.112 0.0
2887.11 0.0
2889.108 0.0
2891.106 0.0
2893.104 0.0
2895.102 0.0
2897.1 0.0
2899.098 0.0
2901.096 0.0
2903.094 0.0
2905.092 0.0
2907.09 0.0
2909.088 0.0
2911.086 0.0
2913.084 0.0
2915.082 0.0
2917.08 0.0
2919.078 0.0
2921.076 0.0
2923.074 0.0
2925.072 0.0
2927.07 0.0
2929.068 0.0
2931.066 0.0
2933.064 0.0
2935.062 0.0
2937.06 0.0
2939.058 0.000125313
2941.056 0.003531589
2943.054 0.0
2945.052 0.0
2947.05 0.0
2949.048 0.0
2951.046 0.0
2953.044 0.0
2955.042 0.0
2957.04 0.0
2959.038 0.0
2961.036 0.0
2963.034 0.0
2965.032 0.0
2967.03 0.0
2969.028 0.0
2971.026 0.0
2973.024 0.0
2975.022 0.0
2977.02 0.0
2979.018 0.0
2981.016 0.0
2983.014 0.0
2985.012 0.0
2987.01 0.0
2989.008 0.0
2991.006 0.0
2993.004 0.0
2995.002 0.000616463
2997.0 0.0
